PARTID;DESCRIPCION;FAMILIA;RUBRO;SUB-RUBRO;MARCA;UNIT_PRICE;IVA;MONEDA;CODIGO DE BARRAS;STOCK_UM;CASE_QTY;DESCRIPCION BULTO
66010600-4;GAB 6 MED MONO - TM 20A - 10mm² - EDENOR;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,136,461.63;21;ARS;;Un;1;
66010600-5;GAB 6 MED MONO C/TM 25 S/DIF *EDELAP*;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,136,461.63;21;ARS;;Un;1;
66010600-6;GAB 6 MED MONO C/TM 25 S/DIF (EDENOR);GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,246,009.60;21;ARS;;Un;1;
66010600-7;GAB 6 MED MONO P/4 C/TM S/DIF (EDENOR);GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,214,263.58;21;ARS;;Un;1;
66010600-8;GAB 6 MED MONO P/5 C/TM S/DIF (EDENOR);GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,234,150.69;21;ARS;;Un;1;
66010600-9;GAB 6 MED MONO EDENOR  TM32  10MM S/DF;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,271,337.66;21;ARS;;Un;1;
66010800-1;GAB 8 MED MONOF RED EDENOR SIN TM S/D;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,258,331.57;21;ARS;;Un;1;
66010800-2;GAB 8 MED MONO C/TM S/DIF EDENOR)cable10;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,557,034.21;21;ARS;;Un;1;
66010800-4;GAB 8 MED MONO C/TM S/DIF (EDELAP);GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,341,063.67;21;ARS;;Un;1;
66010800-5;GAB 8 MED MONO C/TM S/DIF IP65 (EPEC);GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,439,721.13;21;ARS;;Un;1;
66010800-9;GAB 8 MED MONO C/TM S/DIF (V. MARIA-CBA);GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,390,216.38;21;ARS;;Un;1;
66010806-1;GAB 8 MED MONOF C/P 6  TM 40A EDENOR;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,622,349.68;21;ARS;;Un;1;
66010840-4;GAB 8 MED MONOF TM 2X40 CXT *EDELAP*;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,751,003.61;21;ARS;;Un;1;
66010900-1;GAB 9 MED MONO S/TM S/DIF (EDENOR) VACIO;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,698,649.15;21;ARS;;Un;1;
66010900-3;GAB 9 MED MONO C/TM S/DIF(EDENOR)cable10;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,781,897.38;21;ARS;;Un;1;
66010900-4;GAB 9 MED MONO C/TM S/DIF *EDELAP*;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,725,570.37;21;ARS;;Un;1;
66011200-1;GAB 12 MED MONOF RED EDENOR SIN TM SIN D;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;2,070,777.95;21;ARS;;Un;1;
66011200-2;GAB 12 MED MONOF TM 2 X 25 / 2 X 32 ;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;2,443,798.16;21;ARS;;Un;1;
66011200-4;GAB 12 MED MONO C/TM S/DIF *EDELAP*;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,998,496.68;21;ARS;;Un;1;
66011200-6;GAB 12 MED MONO TM32 10MM (EDENOR);GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;2,365,324.98;21;ARS;;Un;1;
66011200-7;GAB 12 MED MONO  (EPEC) SIN BNH;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,951,048.81;21;ARS;;Un;1;
66011210-4;GAB 12 CABL P/10 MED MONO TM CXT EDELAP;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;2,245,624.23;21;ARS;;Un;1;
66011232-1;GAB 12 MED MONOF TM 2X32 CXT *EDENOR*;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;4,165,161.32;21;ARS;;Un;1;
66011232-2;GAB 12 MED MONO C/P10TM 2X25 CXT EDENOR;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;2,173,662.48;21;ARS;;Un;1;
66011232-5;GAB 12 MED MONO C/P11TM 2X25 CXT EDENOR;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;2,196,284.70;21;ARS;;Un;1;
66013200-0;GAB 2 MED TRIF (EDENOR) sin protecciones;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;653,356.66;21;ARS;;Un;1;
66013200-1;GAB. 2 TRIF. T1 TM 4 X 25 CXT EDENOR;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;679,144.90;21;ARS;;Un;1;
66013200-11;GAB 2 MED TRIF T1 S/TM E. ALEM - EPEC ;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;642,424.99;21;ARS;;Un;1;
66013200-12;GAB 2 MED TRI T1:32A T2:40A 10MM EDENOR;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;993,730.85;21;ARS;;Un;1;
66013200-13;GAB 2 TRI T1:32 6MM  T1:40A 10MM- EDENOR;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;871,137.57;21;ARS;;Un;1;
66013200-15;GAB 2 MED TRIF TM4x32 S/DIFcable de 10mm;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;779,408.45;21;ARS;;Un;1;
66013200-17;GAB 2 MED TRIF C/TM (EPEC) SIN BASES;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;587,111.48;21;ARS;;Un;1;
66013200-2;GAB. 2 TRIF. T1 TM 4 X 25 CXT EDENOR;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;796,615.31;21;ARS;;Un;1;
66013200-3;GAB. 2 TRIF. T1 TM 4 X 40 C10MM / EDENOR;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;906,886.31;21;ARS;;Un;1;
66013200-4;GAB 2 MED TRIF C/TM 4X20 S/DIF *EDELAP*;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;765,477.04;21;ARS;;Un;1;
66013200-5;GAB 2 MED TRIF C/TM 3X32 S/DIF (EDENOR);GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;883,949.33;21;ARS;;Un;1;
66013200-6;GAB. 2 TRIF. T1 TM 4 X 50 CXT EDENOR;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;887,308.98;21;ARS;;Un;1;
66013200-7;GAB 2 MED TRIF C/TM S/DIF IP65 ;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;768,453.06;21;ARS;;Un;1;
66013200-8;GAB 2 MED TRIF C/TM 4x25A / 10MM (EPEC);GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;870,218.77;21;ARS;;Un;1;
66013200-9;GAB 2 MED TRIF C/TM 4x32 S/DIF (EDENOR);GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;691,980.51;21;ARS;;Un;1;
66013213-1;GAB.2 TRIF T2 C/1- 13KW TM CXT *EDENOR*;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;779,517.63;21;ARS;;Un;1;
66013217-1;GAB. 2 TRIF T2 C/1 17KW TM CXT *EDENOR*;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;912,736.03;21;ARS;;Un;1;
66013217-2;GAB. 2 TRIF T2 - 17KW TM CXT *EDENOR*;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;810,582.31;21;ARS;;Un;1;
66013219-1;GAB. 2 TRIF T2 - 19KW TM CXT *EDENOR*;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;852,094.86;21;ARS;;Un;1;
66013222-1;GAB. 2 TRIF C/P1  T2-22KW TM 40A  EDENOR;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;913,139.49;21;ARS;;Un;1;
66013222-2;GAB. 2 TRIF T2 - 22KW TM CXT *EDENOR*;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,218,889.71;21;ARS;;Un;1;
66013222-4;GAB 2 TRIF T2-22KW TM40A 10MM - EDENOR*;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;919,895.44;21;ARS;;Un;1;
66013225-1;GAB 2 TRIF T1/T2 - 25/50 TM CXT *EDENOR*;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,002,395.13;21;ARS;;Un;1;
66013225-2;GAB 2 TRIF T1/T2 - 32/63 TM CXT *EDENOR*;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;910,669.46;21;ARS;;Un;1;
66013229-0;GAB. 2 TRIF T2 - 29KWEDENOR s/proteccion;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;892,346.04;21;ARS;;Un;1;
66013229-1;GAB 2 TRIF T2 CAB/1TM50A C/16MM - EDENOR;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;741,551.37;21;ARS;;Un;1;
66013400-2;GAB. 4 TRIF T1- TM 4 X 32 CXT EDENOR;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,463,949.28;21;ARS;;Un;1;
66013400-3;GAB. 4 TRIF T1- TM 4 X 25 CXT EDELAP;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,388,707.71;21;ARS;;Un;1;
66013400-4;GAB. 4 TRIF T1- TM 4 X 40 CXT EDENOR;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,591,852.44;21;ARS;;Un;1;
66013400-5;GAB. 4 TRIF T1- TM 4 X 50 CXT EDENOR;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,592,386.65;21;ARS;;Un;1;
66013413-0;GAB.4 TRI T2-13 KW S/PROT 10mm EDENOR;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,544,828.93;21;ARS;;Un;1;
66013417-1;GAB. 4 TRIF T2 - 17KW TM CXT *EDENOR*;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,974,127.84;21;ARS;;Un;1;
66013419-1;GAB. 4 TRIF T2 - 19KW TM CXT *EDENOR*;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,667,164.13;21;ARS;;Un;1;
66013419-2;GAB. 4 TRIF T2 - 19KW TM CXT *EDENOR*;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,729,418.89;21;ARS;;Un;1;
66013419-3;GAB. 4 TRIF T2 - 19KW TM CXT *EDENOR*;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,662,859.83;21;ARS;;Un;1;
66013419-4;GAB. 4 TRIF T2 - 19KW TM CXT *EDENOR*;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,733,723.24;21;ARS;;Un;1;
66013419-5;GAB. 4 TRIF T2 - 19KW TM CXT *EDENOR*;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,764,850.55;21;ARS;;Un;1;
66013422-1;GAB. 4 TRIF P/3 T2 - 22KW TM CXT EDENOR;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,708,569.03;21;ARS;;Un;1;
66013422-2;GAB.4 TRIFASICOS T2-22 KW CXT *EDENOR*;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;2,201,186.65;21;ARS;;Un;1;
66013422-4;GAB 4 TRIF T2-22KW TM32A C10MM - EDENOR;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,775,053.48;21;ARS;;Un;1;
66013429-0;GAB.4 TRI T2-29 KW VACIO 16mm EDENOR;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,571,386.31;21;ARS;;Un;1;
66019155-2;GAB 1 MED TRIF TM32 S/DF T1- (EDENOR);GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;392,656.70;21;ARS;;Un;1;
66019155-3;GAB 1 MED TRIF C/TM S/DIF(EDENOR)cable10;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;494,491.72;21;ARS;;Un;1;
66019155-4;GAB 1 MED TRIF C/TM S/DIF (EDELAP);GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;446,558.55;21;ARS;;Un;1;
66019155-6;GAB 1 MED TRIF TM4X40 22KW IP65;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;473,289.17;21;ARS;;Un;1;
66019155-7;GAB 1 MED TRIF T1 TM40 C10MM - (EDENOR);GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;424,571.86;21;ARS;;Un;1;
66019155-8;GAB 1 MED TRIF T1 EDENOR TM 4X20AMP 6KA;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;465,566.05;21;ARS;;Un;1;
66019160-1;GAB. 2 TRIF T1 4X20  T2 29KW EDENOR CXT;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,695,711.80;21;ARS;;Un;1;
66019160-2;GAB. 2 TRIFASICOS *EDENOR* TM 4X25 CXT;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;799,005.74;21;ARS;;Un;1;
66019160-3;GAB. 2 TRIFASICOS *EDENOR* SIN TM;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;630,135.97;21;ARS;;Un;1;
66019162-0;GAB 4 MED TRIF (EDENOR) s/protecciones;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,274,852.65;21;ARS;;Un;1;
66019162-1;GAB. 4 TRIFASICOS TM4X25 - EDENOR;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,376,699.59;21;ARS;;Un;1;
66019162-10;GAB 4 MED TRIF C/TM 4x25AMP 6KA (EDENOR);GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,561,435.13;21;ARS;;Un;1;
66019162-11;GAB 4 MED TRIF C/TM 4x20AMP 6KA (EDENOR);GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,541,164.81;21;ARS;;Un;1;
66019162-2;GAB 4 MED TRIF C/TM 3X32 S/DIF (EDENOR);GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,728,978.46;21;ARS;;Un;1;
66019162-4;GAB 4 MED TRIF C/TM S/DIF (EDELAP);GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,460,592.78;21;ARS;;Un;1;
66019162-6;GAB 4 MED TRIF T1 S/TM E. ALEM - EPEC ;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,209,851.73;21;ARS;;Un;1;
66019162-65;GAB 4 MED TRIF TM4x20 IP65;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,519,684.17;21;ARS;;Un;1;
66019162-7;GAB 4 MED TRIF 2GAB TM4X32+2GAB TM4X25 ;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,299,271.00;21;ARS;;Un;1;
66019162-9;GAB 4 TRI 1T1-32A+2T2-63A S/DIF (EDENOR);GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,927,740.95;21;ARS;;Un;1;
66019163-1;GAB. 4 TRIF C/P3 29KW TM CXT EDENOR;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;2,014,723.68;21;ARS;;Un;1;
66019171-1;GAB.1MONOF TM2X32+1TRIF TM 4X32;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;712,176.97;21;ARS;;Un;1;
66019171-11;GAB 1MONO 32A + 1TRI 20A S/DIF (EDENOR);GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;696,458.58;21;ARS;;Un;1;
66019171-13;GAB 1 MONO 2X25+ 1 TRIF 4X25 (EDENOR);GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;649,261.82;21;ARS;;Un;1;
66019171-14;GAB 1M+1T C/T63A S/DIF SOLO TRI (EDENOR);GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;750,123.87;21;ARS;;Un;1;
66019171-15;GAB 1 MONO TM32 + 1 TRIF TM32 10MM -EPEC;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;715,583.34;21;ARS;;Un;1;
66019171-16;GAB.1MONOF+1TRIF CABLEADO P1 MONO;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;513,095.79;21;ARS;;Un;1;
66019171-17;GAB 1MONO+1TRIF-TM40 Y CABLE10MM EDENOR;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;618,688.43;21;ARS;;Un;1;
66019171-18;GAB 1 MONO TM20A + 1 TRIF TM16A  (EPEN);GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;738,662.11;21;ARS;;Un;1;
66019171-19;GAB 1 MONO + 1 TRIF C/TM50 cab16 edenor;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;714,793.15;21;ARS;;Un;1;
66019171-3;GAB.1MONOF+1TRIF CABLEADO P1 MONO;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;619,557.94;21;ARS;;Un;1;
66019171-4;GAB1MONOF+1TRIF T2 22KW 4X40 CXT EDENOR;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;846,328.74;21;ARS;;Un;1;
66019171-5;GAB.1MONOF TM2X40+1TRIF TM 4X20 CXT;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;788,334.97;21;ARS;;Un;1;
66019171-7;GAB.1MONOF TM2X25A +1TRIF TM 4X32A;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;670,654.63;21;ARS;;Un;1;
66019171-8;1 TRIF TM 20A+ 1 MONO -TM20A-6/10mm²;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;649,261.82;21;ARS;;Un;1;
66019171-9;GAB1MONOF+1TRIF T2 22KW 4X40 CXT EDENOR;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;824,017.16;21;ARS;;Un;1;
66020300-1;GAB 3 MED MONO TM32+DIF40 C.10MM EDESUR;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;918,099.72;21;ARS;;Un;1;
66020300-2;GAB 3 MED MONO C/TM 2X25A+ DIF.2X25A ;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;826,701.17;21;ARS;;Un;1;
66020332-2;GAB 3 MED MONO P/2 EDESUR TM 32 + DF 40;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;745,403.41;21;ARS;;Un;1;
66020400-1;GAB 4 MED MONO TM32 DF40 CAB10 EDESUR;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,036,519.22;21;ARS;;Un;1;
66020400-2;GAB 4 MED MONOF C/P 2 RED TM EDESUR CXT;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;980,767.26;21;ARS;;Un;1;
66020400-3;GAB 4 MED MONOF C/P 3 RED TM EDESUR CXT;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;879,981.51;21;ARS;;Un;1;
66020400-4;GAB 4 MED MONOF C/P 2 RED TM EDESUR CXT;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;884,019.00;21;ARS;;Un;1;
66020400-5;GAB 4 M C/2 TM2X25 + DF40A C10MM EDESUR;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;911,114.70;21;ARS;;Un;1;
66020400-6;GAB 4 MED MON TM40 DF63A - EDESUR;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,081,308.90;21;ARS;;Un;1;
66020400-8;GAB 3 MED MONO+ GAB.VACIO C/ TM + DF40 ;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;894,703.42;21;ARS;;Un;1;
66020600-1;GAB 6 MED MONO C/TM25A + DIF25A (EDESUR);GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,564,725.16;21;ARS;;Un;1;
66020600-2;GAB 6 MED MONOF RED TM 2X40. *EDESUR*;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,779,491.54;21;ARS;;Un;1;
66020600-4;GAB 6 MED MONO C/TM32 + DIF40 (EDESUR);GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,402,528.67;21;ARS;;Un;1;
66020600-5;GAB 6 MED MONO C/TM20A + DIF25A (EDESUR);GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,588,268.12;21;ARS;;Un;1;
66020625-1;GAB 6 MED MONO C/TM + DIF P 5(EDESUR);GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,731,771.64;21;ARS;6602062500005;Un;1;
66020800-1;GAB 8 MED MON TM2X25  DF40A C10MM EDESUR;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;2,097,355.35;21;ARS;;Un;1;
66020800-2;GAB 7 MED MONO+1 GAB VACIO  C/TM + DIF ;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,747,214.53;21;ARS;;Un;1;
66020807-1;GAB 8 MED P/7 MONO EDESUR 40TMYDIF. CXT;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,969,579.15;21;ARS;;Un;1;
66020832-1;GAB 8 MED MONOF RED TM2X32 EDESUR CXT;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,978,329.13;21;ARS;;Un;1;
66020832-3;GAB 8 MONO RED TM2X32/40 + DF EDESUR CXT;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,791,519.52;21;ARS;;Un;1;
66020900-1;GAB 9 MED MONO C/TM25A + DF25A. (EDESUR);GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;2,274,510.49;21;ARS;;Un;1;
66021200-1;GAB 12 MED MONO C/TM32 DF40 CAB10 EDESUR;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;2,960,716.46;21;ARS;;Un;1;
66021210-1;GAB 12 MED MONO RED CABP/10 EDESUR CXT;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;3,150,625.72;21;ARS;;Un;1;
66021211-1;GAB 12 MED MONO P/11 EDESUR TM/DF 40 CXT;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;3,095,816.38;21;ARS;;Un;1;
66021232-2;GAB 12 MED MONO C/P10 TM2X32 EDESUR CXT;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;3,037,733.85;21;ARS;;Un;1;
66021240-1;GAB 12 MED MONOF RED TM2X40 CXT EDESUR;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;2,624,185.77;21;ARS;;Un;1;
66021240-2;GAB 12 MED MONOF RED TM2X40A EDESUR CXT;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;2,790,061.12;21;ARS;;Un;1;
66023200-1;GAB 2 MED TRIF (1TRI) C/TM+DIF (EDESUR);GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;669,525.16;21;ARS;;Un;1;
66023200-10;GAB.2 TRIF.P/1 EDESUR TM 4X25 CXT + DIF;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;953,135.21;21;ARS;;Un;1;
66023200-11;GAB.2 TRIF. T1 - T2 29KW EDESUR TM CXT;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;884,731.45;21;ARS;;Un;1;
66023200-12;GAB.2 TRIF. T1 - T2 25KW EDESUR TM CXT;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;957,380.54;21;ARS;;Un;1;
66023200-13;GAB 2 MED TRIF C/TM + DIF (EDESUR);GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,036,504.23;21;ARS;;Un;1;
66023200-16;GAB.2 TRIF T1 TM25A DF40A-T2 TM40;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,010,833.43;21;ARS;;Un;1;
66023200-17;GAB.2 TRIF T1 TMDF25A T2 TMDF 63 EDESUR;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,010,833.43;21;ARS;;Un;1;
66023200-18;GAB 2 MED TRI P/1 T2 T40 6KA D40 ;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;893,193.62;21;ARS;;Un;1;
66023200-19;GAB.2 TRIF TM4X25 DIF4X40 C10MM - EDESUR;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;982,553.67;21;ARS;;Un;1;
66023200-2;GAB.2 TRIF. T1/2- 22KW EDESUR TM CXT;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,066,192.45;21;ARS;;Un;1;
66023200-20;GAB.2 TRIF. T2 TM 20/50A  10/16MM EDESUR;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,006,891.11;21;ARS;;Un;1;
66023200-3;GAB.2 TRIF. T1 - T2 29KW EDESUR TM CXT;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;950,558.25;21;ARS;;Un;1;
66023200-4;GAB.2 TRIF. T2- 22/25KW EDESUR TM CXT;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,056,759.93;21;ARS;;Un;1;
66023200-5;GAB.2 TRIF.P/1 EDESUR TM 4X25 CXT + DIF;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;851,188.45;21;ARS;;Un;1;
66023200-6;GAB.2 TRIF EDESUR TM 4X25 CXT + DIF;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;980,636.20;21;ARS;;Un;1;
66023200-7;GAB.2 TRIF TM4X25 DIF4X25 C10MM - EDESUR;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,098,984.86;21;ARS;;Un;1;
66023200-8;GAB 2 MED TRIF  T1 S/TM (EDESUR);GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;794,639.56;21;ARS;;Un;1;
66023200-9;GAB.2 TRIF. T2- 22/25KW EDESUR TM CXT;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,058,768.15;21;ARS;;Un;1;
66023213-1;GAB. 2 TRIF. T2 - P/1 13KW EDESUR CXT;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;959,422.06;21;ARS;;Un;1;
66023213-2;GAB 2 TRIF T2 + DIF - 13KW EDESUR CXT;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,245,313.06;21;ARS;;Un;1;
66023213-3;GAB.2 TRIF EDESUR TM 4 X 25 CXT + DIF;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,036,504.23;21;ARS;;Un;1;
66023213-4;GAB. 2 TRIF. 13K/22W EDESUR CXT;GABINETES PARA MEDIDORES COLECTIVOS;;;CONEXTUBE;1,053,711.57;21;ARS;;Un;1;
